"GPA_year1","GPA_year2","age","chooseUTM","compsurv","control","credits_earned1","credits_earned2","dad1","dad2","dad_edn","english","female","finish4","goodstanding_year1","goodstanding_year2","gpa0","graddeg","grade_20059_fall","hcom","hsgroup","lastmin","lm_never","lm_rarely","mathsci","mom1","mom2","mom_edn","mtongue","noshow","numcourses_nov1","prob_year1","prob_year2","sex","sfp","sfp_p","sfpany","sfpany_p","sfsp","sfsp_p","signup","ssp","ssp_p","totcredits_year1","used_adv","used_fsg","used_ssp","work1"
1.05999994277954,0.28999999165535,19,0,1,1,1.5,0.5,1,1,6,0,1,1,0,0,73.5,1,44,1,1,3,0,0,0,1,0,2,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0.140000000596046,,18,1,1,0,0.5,0,1,1,6,1,0,0,0,0,78.8000030517578,0,45,1,2,4,0,1,1,1,1,6,"English",0,3,0,1,"M",0,0,0,0,0,0,1,1,1,3.5,0,0,0,1
0.740000009536743,1.20000004768372,19,0,1,1,1.5,1.5,1,0,5,0,0,0,0,0,80.4000015258789,1,53,0,2,4,0,1,0.5,1,0,2,"Other",0,3,0,1,"M",0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.75,2.70000004768372,18,0,1,1,2.5,4,1,0,3,1,0,1,1,1,82,0,77,1,3,3,0,0,0,1,1,6,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0,0,18,0,1,1,0,0,1,1,7,1,1,1,0,0,75.8000030517578,1,,1,1,3,0,0,0,1,1,7,"English",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0,,19,0,1,1,0,0,1,0,2,1,0,1,0,0,73.8000030517578,0,27,1,1,3,0,0,0,1,0,2,"English",0,5,0,1,"M",0,0,0,0,0,0,0,0,0,2,0,0,0,1
1.38999998569489,2.36999988555908,18,0,1,1,2,4.5,1,0,5,1,1,1,0,1,76,0,,1,1,2,0,0,0,1,0,2,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0.939999997615814,0.730000019073486,18,0,1,1,2,1.5,1,0,2,1,1,1,0,0,72.5,0,60,1,1,2,0,0,0,1,0,4,"English",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.680000007152557,0.569999992847443,18,1,1,0,1,1,1,1,6,1,1,1,0,0,71.5,0,,1,1,3,0,0,0,1,1,6,"English",0,5,1,0,"F",0,0,0,0,0,0,0,1,0,4,0,0,0,1
3,3.60999989509583,18,1,1,1,3,3.5,1,0,2,1,0,1,1,1,81.5,0,66,1,3,2,0,0,1,1,0,2,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.29999995231628,1.16999995708466,18,0,1,0,2.5,2,1,0,4,1,1,1,0,0,75.3000030517578,0,67,1,1,3,0,0,0,1,0,3,"English",0,6,1,0,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,1
,,18,0,1,0,,,1,1,6,1,1,1,0,0,77.6999969482422,1,,0,2,4,0,1,0,1,1,6,"English",0,6,,,"F",0,0,1,1,1,1,1,0,0,0,0,0,0,1
3.00999999046326,2.96000003814697,19,0,1,1,3,2.5,1,0,4,1,0,1,0,1,80.1999969482422,0,75.6666641235352,1,2,3,0,0,0.5,1,0,2,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
3.07999992370605,3.30999994277954,18,0,1,1,3.5,3.75,1,0,3,1,1,1,1,1,86.3000030517578,0,80,0,3,3,0,0,0,1,0,4,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0.629999995231628,,18,0,1,1,1.5,0,1,1,7,0,1,1,0,0,69.4000015258789,1,55.5,0,1,3,0,0,0,1,1,7,"Other",0,6,0,1,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.86000001430511,2.59999990463257,18,0,1,1,2.5,3,0,0,9,0,0,0,0,1,79.8000030517578,1,59,1,2,2,0,0,1.5,0,0,9,"Other",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.839999973773956,1.78999996185303,18,0,1,0,2,2.5,1,1,6,1,0,0,0,0,78.8000030517578,1,50,1,2,3,0,0,2,1,0,4,"English",0,6,1,1,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.22000002861023,0.810000002384186,18,0,1,0,3,1.5,1,0,4,0,0,1,1,1,79.8000030517578,1,60,1,2,1,0,0,4,1,0,4,"Other",0,5,0,0,"M",0,0,1,1,1,1,1,0,0,5,1,0,1,1
3.11999988555908,,22,0,1,0,3,0,1,1,8,0,1,0,1,0,86.6999969482422,1,70,1,3,3,0,0,3,1,1,7,"Other",0,5,0,1,"F",0,0,0,0,0,0,1,1,1,5,1,1,1,1
1.62999999523163,2.6800000667572,18,0,1,1,2,4,1,1,7,0,1,1,0,1,83.5,1,71,0,3,3,0,0,1,1,1,6,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.54999995231628,1.25,18,0,1,1,2.5,3,1,1,7,1,0,1,0,0,74.6999969482422,1,67.5,1,1,3,0,0,0,0,0,1,"English",0,4,0,1,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.61000001430511,2.51999998092651,18,0,1,1,3,2.5,0,0,9,0,1,1,0,1,75,1,61.3333320617676,1,1,3,0,0,1,1,0,2,"Other",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0.389999985694885,,18,1,1,0,1,0,1,0,2,0,0,0,0,0,79,0,56.5,0,2,3,0,0,0,1,0,2,"Other",0,4,0,1,"M",1,0,1,0,0,0,0,0,0,3.5,0,0,0,1
1.61000001430511,1.96000003814697,18,0,1,1,3.5,2,1,1,8,1,0,1,1,1,81.3000030517578,1,68.6666641235352,1,3,4,0,1,0,1,1,6,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0,,22,1,1,0,0,0,1,0,4,0,1,0,0,0,75.6999969482422,1,,1,1,4,0,1,1,1,0,2,"Other",0,3,0,1,"F",0,0,0,0,0,0,1,1,1,2,0,0,0,1
1.83000004291534,2.58999991416931,18,0,1,0,3,3.5,1,0,2,1,1,1,0,1,83.1999969482422,0,67,0,3,2,0,0,0,1,0,2,"English",0,4,0,0,"F",0,0,1,1,1,1,1,0,0,3,0,0,0,1
3.35999989509583,3.04999995231628,18,0,1,0,3,3,1,1,7,1,0,1,1,1,84.6999969482422,1,74,1,3,1,0,0,3,1,1,7,"English",0,5,0,0,"M",0,0,0,0,0,0,1,1,1,5,1,1,1,1
1.13999998569489,1.11000001430511,18,0,1,0,2.5,1.5,1,1,6,1,1,1,0,0,80,1,61,1,2,1,0,0,1,1,1,6,"English",0,6,0,1,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,1
0.689999997615814,,18,0,1,1,2,0,0,0,1,1,1,1,0,0,72.3000030517578,1,63,1,1,2,0,0,0,1,0,2,"English",0,6,0,1,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.92999994754791,1.97000002861023,18,0,1,0,3,3.25,0,0,1,1,1,1,1,1,73.6999969482422,0,58.5,0,1,1,0,0,0,0,0,1,"English",0,6,0,0,"F",0,0,0,0,0,0,1,1,1,5,0,0,0,1
2.82999992370605,2.52999997138977,18,0,1,0,4.5,4,0,0,1,1,1,1,1,1,77,1,76.25,1,2,3,0,0,0.5,1,0,2,"English",0,6,0,0,"F",0,0,1,0,1,0,0,0,0,5,0,0,0,1
3.07999992370605,2.76999998092651,18,0,1,0,3,5,1,1,8,1,1,1,1,1,82.1999969482422,1,74.5,1,3,5,1,0,1,0,0,9,"English",0,5,0,0,"F",1,0,1,0,0,0,0,0,0,4.5,0,0,0,1
,,18,0,1,0,0,0,1,0,4,1,1,1,0,0,70,0,17,1,1,4,0,1,0.5,1,1,6,"English",0,4,0,1,"F",1,1,1,1,0,0,1,0,0,0.5,0,0,0,1
1.73000001907349,1.5,19,0,1,1,2,2,1,1,6,0,0,1,0,1,75.8000030517578,0,63,1,1,1,0,0,0,1,0,4,"Other",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.4300000667572,2.59999990463257,18,0,1,0,2,2,1,1,6,1,1,1,1,1,81,0,,1,3,3,0,0,0,1,1,6,"English",0,6,0,0,"F",1,0,1,0,0,0,0,0,0,4,0,0,0,1
2.29999995231628,3.4300000667572,17,0,1,1,2,2,1,1,7,1,1,0,0,1,81,0,77,1,3,1,0,0,0,1,1,6,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
0.610000014305115,,18,0,1,1,1.5,0,1,1,7,1,1,1,0,0,80.3000030517578,1,53,1,2,4,0,1,3,1,0,5,"English",0,4,1,1,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.13000011444092,1.8400000333786,18,0,1,1,2,3.5,1,0,5,1,1,0,0,1,77.3000030517578,0,61,0,2,3,0,0,1,1,0,5,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.26999998092651,2.54999995231628,18,0,1,1,3.5,3.5,1,0,4,1,1,1,1,1,73.5,1,69.5,1,1,4,0,1,1,1,0,2,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.53999996185303,2.15000009536743,18,0,1,0,3,4,1,0,4,1,0,1,1,1,75.3000030517578,1,68,1,1,4,0,1,0,1,0,4,"English",0,5,0,0,"M",0,0,0,0,0,0,0,1,0,5,0,0,0,1
1.76999998092651,2.03999996185303,19,1,1,1,2,3,1,0,2,1,1,1,0,1,75.8000030517578,0,75,1,1,2,0,0,2,1,1,6,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0.910000026226044,0.400000005960464,21,0,1,0,2.5,0.5,1,1,7,0,0,1,0,0,72.1999969482422,1,57.5,0,1,2,0,0,0,1,1,6,"Other",0,5,1,0,"M",0,0,1,0,1,0,0,0,0,4,0,0,0,1
1.54999995231628,3.30999994277954,18,0,1,1,2,5,1,0,3,1,1,1,1,1,86.1999969482422,1,64,0,3,2,0,0,2,1,0,4,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.26999998092651,1.6599999666214,18,0,1,1,2.5,3,1,1,6,0,1,1,0,0,74.5,1,55,1,1,4,0,1,1.5,1,1,6,"Other",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.91000008583069,3.67000007629395,19,0,1,0,4.5,4,1,0,4,1,0,1,1,1,73.1999969482422,1,73.75,1,1,4,0,1,1,1,0,4,"English",0,5,0,0,"M",1,1,1,1,0,0,1,0,0,5,0,0,0,1
2.70000004768372,0.579999983310699,19,0,1,1,1.5,2,1,1,6,1,1,1,0,1,81.1999969482422,1,,1,3,3,0,0,2,1,1,6,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
3.41000008583069,3,18,1,1,0,3.5,3.5,0,0,1,1,1,1,1,1,83,0,86,1,3,2,0,0,1,1,0,3,"English",0,5,0,0,"F",0,0,0,0,0,0,1,1,1,5,0,0,0,1
3.14000010490417,3.36999988555908,18,0,1,1,2.5,3,1,0,5,1,1,1,1,1,80,0,,1,2,4,0,1,0,1,0,3,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.16999995708466,1.82000005245209,18,0,1,1,2.5,2,1,0,4,1,1,1,0,0,80.3000030517578,0,66.5,1,2,4,0,1,1,1,0,2,"English",0,6,1,1,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.11000001430511,0.490000009536743,18,1,1,1,1,1.5,1,1,6,1,0,0,0,0,80.3000030517578,0,67,1,2,3,0,0,1,1,0,4,"English",0,4,1,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.23000001907349,1.73000001907349,18,0,1,0,2.5,2.5,1,0,2,0,0,0,0,1,74.1999969482422,0,62,1,1,4,0,1,4,1,0,2,"Other",0,4,1,0,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.44000005722046,,18,1,1,0,2.5,0,1,0,2,0,0,1,0,0,87.3000030517578,1,61,1,3,1,0,0,3,1,0,2,"Other",0,6,1,1,"M",0,0,0,0,0,0,1,1,1,5,0,0,0,1
2.4300000667572,2.83999991416931,19,0,1,0,4,4,1,1,6,0,0,1,1,1,81,1,72.75,1,3,3,0,0,0,1,1,6,"Other",0,6,0,0,"M",0,0,0,0,0,0,0,1,0,4.5,0,0,0,1
2.6800000667572,2.73000001907349,18,1,1,1,3,3,0,0,9,1,1,1,1,1,81,0,84,1,3,5,1,0,0,0,0,9,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.100000001490116,0,18,0,1,0,0.5,0,1,0,2,1,0,1,0,0,72.8000030517578,1,50,1,1,4,0,1,1.5,1,0,2,"English",0,6,0,0,"M",0,0,0,0,0,0,0,1,0,3.5,0,0,0,1
3.24000000953674,2.86999988555908,19,0,1,1,3.5,3.5,1,1,8,0,1,1,1,1,76.1999969482422,1,83.6666641235352,1,1,2,0,0,0,1,1,7,"Other",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.680000007152557,0.469999998807907,18,0,1,0,1.5,1,1,1,6,1,0,1,0,0,73.8000030517578,0,,1,1,3,0,0,4,1,1,6,"English",0,4,1,0,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.09999990463257,,18,1,1,0,2,0,1,0,4,1,1,1,0,0,80.8000030517578,0,67,1,3,3,0,0,3,1,1,8,"English",0,5,0,1,"F",0,0,0,0,0,0,0,1,0,3,0,0,0,1
1.12000000476837,,18,0,1,0,3,0,1,0,3,0,1,1,0,0,74.5,1,61.5,1,1,4,0,1,0.5,1,0,2,"Other",0,6,1,1,"F",1,1,1,1,0,0,1,0,0,5,0,0,0,1
1.29999995231628,2.80999994277954,18,0,1,0,2,2.5,1,1,7,1,1,1,0,1,86.1999969482422,1,77,1,3,4,0,1,1,1,0,3,"English",0,6,1,0,"F",0,0,1,0,1,0,0,0,0,4,0,0,0,1
,,20,1,1,1,,,1,0,4,1,0,0,0,0,77.1999969482422,1,,0,2,5,1,0,0,1,0,4,"English",1,1,,,"M",0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.74000000953674,3.23000001907349,18,0,1,1,3,3,1,1,7,1,0,1,1,1,75,0,77,1,1,2,0,0,0,1,0,4,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.4300000667572,2.39000010490417,18,0,1,0,3,4.5,0,0,9,0,1,1,1,1,85,1,56,1,3,4,0,1,4,0,0,9,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,1,0,5,0,0,0,1
1.5900000333786,2.1800000667572,18,1,1,0,3,4.5,1,1,7,0,1,1,1,1,74.5,1,66,1,1,2,0,0,3,1,1,6,"Other",0,6,0,0,"F",0,0,0,0,0,0,1,1,1,5,0,0,0,1
1.04999995231628,0.939999997615814,19,1,1,0,2,1,1,0,2,1,1,1,0,0,79.1999969482422,0,75,1,2,3,0,0,0,1,0,2,"English",0,6,1,0,"F",0,0,1,0,1,0,0,0,0,4,0,0,0,1
1.08000004291534,1.98000001907349,18,0,1,1,2.5,2,1,1,6,1,1,1,0,0,76.8000030517578,1,59.5,1,2,3,0,0,3.5,0,0,9,"English",0,5,1,1,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.850000023841858,1.91999995708466,18,0,1,0,1.5,2,1,0,4,0,1,0,0,1,69.8000030517578,0,61,0,1,3,0,0,0,1,0,4,"Other",0,3,0,0,"F",0,0,1,1,1,1,1,0,0,3,0,0,0,1
3.0699999332428,,19,0,1,0,3.25,2,1,1,6,1,1,1,1,1,81.1999969482422,0,74,0,3,3,0,0,0,1,0,2,"English",0,6,0,0,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
2.30999994277954,2.61999988555908,18,0,1,1,3,4.5,1,1,6,1,1,1,0,1,74,0,69.3333358764648,1,1,1,0,0,0,1,1,7,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.22000002861023,,17,0,1,1,1.5,0,1,1,7,0,1,1,0,0,82.8000030517578,0,52,0,3,4,0,1,0.5,1,0,4,"Other",0,5,0,1,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.88999998569489,1.77999997138977,19,0,1,0,3,4.5,1,0,4,1,1,1,1,1,71.6999969482422,1,74,0,1,3,0,0,0,0,0,1,"English",0,6,0,0,"F",0,0,0,0,0,0,1,1,1,4.5,1,0,1,1
0.600000023841858,1.33000004291534,18,1,1,1,2,1.25,0,0,9,1,1,1,0,0,73.5,1,54,1,1,3,0,0,0,1,1,6,"English",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.20000004768372,0,18,0,1,0,1.5,0,1,1,6,1,1,1,0,0,82.6999969482422,0,57.3333320617676,0,3,3,0,0,0,1,0,2,"English",0,4,0,1,"F",1,1,1,1,0,0,1,0,0,2.5,0,0,0,1
2.82999992370605,3,19,0,1,1,3.5,2.5,1,1,8,1,1,1,1,1,84.1999969482422,1,69.5,0,3,3,0,0,3,1,1,6,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0,,19,0,1,1,0,0,1,1,7,1,1,1,0,0,78.8000030517578,0,,1,2,1,0,0,0,1,0,2,"English",0,3,0,1,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
0.75,1.28999996185303,18,0,1,1,1.5,2.5,1,0,2,1,1,1,0,0,73,1,64,1,1,3,0,0,0,1,0,4,"English",0,4,1,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.88999998569489,3.69000005722046,19,1,1,0,3,3,1,1,7,1,0,1,1,1,84.3000030517578,0,67,1,3,1,0,0,2,1,0,5,"English",0,5,0,0,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,1
0.430000007152557,0.270000010728836,19,0,1,0,1,1.5,1,0,3,1,1,0,0,0,72.6999969482422,1,,1,1,2,0,0,0,1,0,5,"English",0,6,1,0,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.58000004291534,0,18,0,1,1,1.5,0,1,0,5,0,1,1,0,0,80.3000030517578,1,57,1,2,4,0,1,0,1,0,2,"Other",0,6,0,1,"F",0,0,0,0,0,0,0,0,0,2,0,0,0,1
2.40000009536743,3.63000011444092,18,0,1,0,2,2,1,1,6,0,1,1,0,1,84.3000030517578,1,60,1,3,3,0,0,1.5,1,1,6,"Other",0,5,0,0,"F",0,0,1,1,1,1,1,0,0,3.5,1,0,1,1
3.08999991416931,3.38000011444092,19,0,1,0,3,3.5,1,1,6,1,1,1,1,1,78.8000030517578,1,68.5,1,2,2,0,0,0,1,0,4,"English",0,5,0,0,"F",0,0,0,0,0,0,1,1,1,4.5,1,0,1,1
0.649999976158142,,18,1,1,1,0.5,0,1,0,4,1,1,1,0,0,81,0,40,0,3,5,1,0,0,1,0,4,"English",0,6,0,1,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.740000009536743,1.74000000953674,18,0,1,1,2,2.5,1,1,7,1,1,1,0,0,76.5,1,53,0,2,4,0,1,3,1,1,6,"English",0,6,1,1,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.78999996185303,3.57999992370605,19,0,1,1,2.5,6.5,1,0,4,1,0,0,0,1,80.8000030517578,0,82,0,3,2,0,0,1,1,0,4,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.55999994277954,2.58999991416931,19,1,1,1,3,4,1,1,6,1,1,1,0,1,78.1999969482422,0,61.5,1,2,3,0,0,2,1,1,6,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.62000000476837,0.800000011920929,18,0,1,0,3,1.5,1,0,5,1,1,1,1,0,76,1,31,1,1,2,0,0,0,1,1,7,"English",0,6,0,1,"F",0,0,0,0,0,0,1,1,1,5,0,0,0,1
3.64000010490417,2.61999988555908,18,0,1,1,2.5,2.5,0,0,1,1,0,1,1,1,77.3000030517578,0,83,1,2,3,0,0,1,0,0,1,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.62999999523163,1.12999999523163,19,0,1,1,2.5,2,1,1,6,0,0,0,1,0,76.3000030517578,1,78,1,2,1,0,0,0,1,1,7,"Other",0,5,0,1,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.810000002384186,,18,0,1,0,1,0,1,0,4,1,0,1,0,0,74.8000030517578,1,35,1,1,3,0,0,0,1,0,5,"English",0,6,1,1,"M",0,0,1,1,1,1,1,0,0,5,0,0,0,1
3.13000011444092,2.67000007629395,18,1,1,1,3.5,3,1,0,2,0,1,1,1,1,86,1,75.5,1,3,4,0,1,0,1,1,6,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.24000000953674,0.860000014305115,19,1,1,1,2.5,1.5,1,1,7,1,1,1,0,0,82,1,63,0,3,3,0,0,1.5,1,1,6,"English",0,5,0,1,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.850000023841858,,18,0,1,1,2,0,0,0,9,0,1,1,0,0,86.1999969482422,1,59,0,3,4,0,1,2,0,0,9,"Other",0,5,1,1,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
,,22,0,1,0,,,0,0,9,1,0,0,0,0,87,1,,1,3,1,0,0,0,1,0,2,"English",1,1,,,"M",0,0,0,0,0,0,0,1,0,0,0,0,0,1
1.02999997138977,1.62999999523163,18,0,1,1,1.5,2,1,0,4,1,1,0,0,0,74.1999969482422,0,,1,1,2,0,0,1,1,0,2,"English",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.46000003814697,3.25,18,0,1,1,3,4.5,1,1,7,0,0,1,1,1,86.3000030517578,1,76,1,3,4,0,1,3,1,1,7,"Other",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.0900000333786,1.9099999666214,19,0,1,1,2,3.5,1,1,6,0,1,1,0,1,78.6999969482422,1,71,1,2,3,0,0,2,1,1,6,"Other",0,4,1,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
2,1.57000005245209,18,0,1,1,2,3,0,0,9,1,1,1,1,1,74,1,,1,1,3,0,0,0,1,0,2,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.23000001907349,1.29999995231628,17,1,1,0,1.5,0.5,1,1,7,1,1,0,0,0,78.4000015258789,1,,0,2,4,0,1,0,1,1,7,"English",0,6,0,1,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.5,2.83999991416931,18,1,1,1,2,3.5,1,1,6,1,1,1,1,1,78.3000030517578,1,,1,2,1,0,0,0,1,1,6,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.70000004768372,0.430000007152557,18,0,1,0,2.5,0.5,1,1,8,1,1,1,0,0,74.5,0,66,1,1,4,0,1,0,1,1,7,"English",0,6,0,1,"F",0,0,1,1,1,1,1,0,0,4,0,0,0,1
0.340000003576279,,18,0,1,1,1,0,1,0,2,0,0,1,0,0,77,1,,0,2,4,0,1,4,1,0,2,"Other",0,6,1,1,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.92999994754791,2.08999991416931,18,1,1,1,1.5,3,1,0,2,1,0,1,0,1,77.8000030517578,0,65,1,2,1,0,0,0,1,0,3,"English",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
2.3199999332428,0.600000023841858,18,1,1,1,3.5,1.5,1,1,8,1,0,1,1,1,84.6999969482422,0,73,1,3,4,0,1,0,1,1,6,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.09999990463257,1.92999994754791,18,0,1,1,2,3.5,1,1,6,1,1,1,1,1,76,0,,1,1,2,0,0,0,0,0,9,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.59999990463257,2.82999992370605,19,0,1,0,2.5,2.5,0,0,1,1,1,1,1,1,75.8000030517578,0,74,1,1,1,0,0,0,0,0,1,"English",0,5,0,0,"F",0,0,1,1,1,1,1,0,0,4,0,0,0,1
0.28999999165535,0.140000000596046,18,0,1,0,0.5,0.5,0,0,9,1,0,1,0,0,75.8000030517578,1,42,1,1,1,0,0,1.5,1,1,8,"English",0,6,0,1,"M",0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.20000004768372,0.200000002980232,18,0,1,1,2,0.5,1,0,4,0,1,1,0,0,74.8000030517578,0,52.5,0,1,3,0,0,0,1,0,2,"Other",0,4,0,1,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,1
0.140000000596046,0,18,1,1,1,0.5,0,0,0,1,1,1,1,0,0,77.8000030517578,0,,1,2,4,0,1,0,1,0,2,"English",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.29999995231628,1.08000004291534,18,0,1,1,3,3,1,0,4,1,0,1,1,1,76.3000030517578,1,64.3333358764648,1,2,3,0,0,0,1,1,6,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.58000004291534,0.930000007152557,18,0,1,0,2.5,2,1,0,5,1,1,1,1,0,83.5,1,67,1,3,4,0,1,1,1,1,6,"English",0,5,0,1,"F",0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.55999994277954,1.24000000953674,18,0,1,0,3,1.5,1,0,5,1,1,1,1,1,81.8000030517578,1,78.5,1,3,3,0,0,0.5,1,0,2,"English",0,4,0,0,"F",0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.87999999523163,2.79999995231628,18,1,1,0,3.5,4,1,0,4,1,1,1,1,1,78.8000030517578,1,62,1,2,4,0,1,0,1,0,4,"English",0,5,0,0,"F",0,0,1,1,1,1,1,0,0,4.5,0,0,0,1
1.77999997138977,0.620000004768372,18,0,1,0,2,1,1,1,6,0,0,1,0,0,74.1999969482422,1,62.5,1,1,2,0,0,0,1,0,5,"Other",0,4,0,1,"M",1,1,1,1,0,0,1,0,0,2,0,0,0,1
1.12000000476837,1.48000001907349,19,0,1,0,3,3,0,0,9,1,1,1,0,0,73.3000030517578,0,62.5,1,1,2,0,0,0,0,0,9,"English",0,6,1,0,"F",0,0,1,1,1,1,1,0,0,5,0,0,0,1
2.01999998092651,0.839999973773956,19,0,1,1,2.5,2,1,0,4,1,0,1,0,0,76.5,1,71,0,2,1,0,0,0.5,1,0,2,"English",0,6,0,1,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,1
4,3.52999997138977,18,0,1,0,3.5,3,0,0,1,1,1,1,1,1,82,1,88,1,3,4,0,1,1.5,1,0,2,"English",0,5,0,0,"F",0,0,1,1,1,1,1,0,0,4.5,0,0,0,1
1.70000004768372,2.20000004768372,18,0,1,0,3,4,1,1,6,1,0,0,1,1,78.8000030517578,0,62,1,2,2,0,0,0.5,0,0,9,"English",0,6,0,0,"M",0,0,1,1,1,1,1,0,0,4.5,1,0,1,1
1.62999999523163,2.55999994277954,18,0,1,0,2,3.5,1,1,6,0,1,0,1,1,82.8000030517578,1,63,1,3,3,0,0,0,0,0,9,"Other",0,4,0,0,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,1
0.660000026226044,2.59999990463257,19,1,1,0,1.5,2.5,1,0,4,0,1,1,0,0,72.6999969482422,1,57,1,1,3,0,0,3,1,0,2,"Other",0,4,1,1,"F",0,0,1,1,1,1,1,0,0,4,1,1,1,1
